Fase,Rodada,Data,Time da Casa,Placar,Time Visitante
R2,1,22/04/14,Paraná,1-1,Ponte Preta
R2,1,23/04/14,CRB,2-1,São Paulo
R2,1,23/04/14,Tupi,0-3,Fluminense
R2,1,24/04/14,Santa Rita,2-0,Potiguar
R2,1,30/04/14,Caldense,0-2,Coritiba
R2,1,30/04/14,Nacional-AM,0-3,Corinthians
R2,1,30/04/14,Treze,1-2,Vasco
R2,1,01/05/14,Novo Hamburgo,1-0,JMalucelli
R2,1,01/05/14,Cuiabá,1-1,Internacional
R2,1,01/05/14,Potiguar,2-5,Santa Rita
R2,1,01/05/14,Londrina,0-0,Grêmio Barueri
R2,2,06/05/14,Ponte Preta,1-1,Paraná
R2,1,06/05/14,América-RN,3-0,Náutico
R2,2,07/05/14,Novo Hamburgo,2-0,JMalucelli
R2,1,07/05/14,ASA,3-2,Avaí
R2,1,07/05/14,Bragantino,2-1,Figueirense
R2,1,07/05/14,ABC,1-1,Atlético Goianiense
R2,2,07/05/14,Vasco,1-1,Treze
R2,2,07/05/14,São Paulo,3-0,CRB
R2,1,07/05/14,Sampaio Corrêa,2-1,Palmeiras
R2,1,07/05/14,América-MG,0-0,Bahia
R2,2,08/05/14,Grêmio Barueri,3-3,Londrina
R2,1,08/05/14,Princesa,1-2,Santos
R2,2,13/05/14,Náutico,2-0,América-RN
R2,2,13/05/14,Avaí,2-1,ASA
R2,1,14/05/14,Chapecoense,1-2,Ceará
R2,2,14/05/14,Bahia,2-1,América-MG
R2,2,14/05/14,Atlético Goianiense,1-2,ABC
R2,2,14/05/14,Internacional,4-1,Cuiabá
R2,1,14/05/14,Botafogo-PB,1-1,Santa Cruz
R2,2,14/05/14,Palmeiras,3-0,Sampaio Corrêa
R2,1,15/05/14,Paysandu,2-1,Sport
R2,2,15/05/14,Santos,4-2,Princesa
R2,2,22/07/14,Figueirense,2-1,Bragantino
R2,2,23/07/14,Ceará,1-1,Chapecoense
R2,2,23/07/14,Santa Cruz,2-1,Botafogo-PB
R2,2,24/07/14,Sport,3-2,Paysandu
R3,1,23/07/14,Avaí,0-2,Palmeiras
R3,1,23/07/14,ABC,1-0,Novo Hamburgo
R3,1,23/07/14,Ponte Preta,0-2,Vasco
R3,1,23/07/14,Corinthians,3-0,Bahia
R3,2,30/07/14,Novo Hamburgo,2-0,ABC
R3,2,30/07/14,Vasco,2-1,Ponte Preta
R3,1,30/07/14,Bragantino,1-2,São Paulo
R3,1,30/07/14,Internacional,1-2,Ceará
R3,1,31/07/14,Coritiba,2-0,Paysandu
R3,1,31/07/14,Londrina,2-1,Santos
R3,2,06/08/14,Palmeiras,1-0,Avaí
R3,1,06/08/14,Santa Rita,3-2,Santa Cruz
R3,2,06/08/14,Bahia,1-0,Corinthians
R3,1,06/08/14,América-RN,0-3,Fluminense
R3,2,13/08/14,Paysandu,2-1,Coritiba
R3,2,13/08/14,Ceará,3-1,Internacional
R3,2,13/08/14,São Paulo,1-3,Bragantino
R3,2,13/08/14,Fluminense,2-5,América-RN
R3,2,14/08/14,Santa Cruz,1-1,Santa Rita
R3,2,14/08/14,Santos,2-0,Londrina
O,1,26/08/14,Vasco,1-1,ABC
O,1,27/08/14,América-RN,3-0,Athletico-PR
O,1,27/08/14,Cruzeiro,5-0,Santa Rita
O,1,27/08/14,Palmeiras,0-1,Atlético-MG
O,1,27/08/14,Bragantino,1-0,Corinthians
O,1,27/08/14,Coritiba,3-0,Flamengo
O,1,27/08/14,Botafogo,1-2,Ceará
O,1,28/08/14,Grêmio,0-2,Santos
O,2,02/09/14,ABC,2-1,Vasco
O,2,03/09/14,Santa Rita,1-2,Cruzeiro
O,2,03/09/14,Athletico-PR,2-0,América-RN
O,2,03/09/14,Corinthians,3-1,Bragantino
O,2,03/09/14,Flamengo,3-0,Coritiba
O,2,03/09/14,Ceará,3-4,Botafogo
O,2,04/09/14,Atlético-MG,2-0,Palmeiras
Q,1,01/10/14,Botafogo,2-3,Santos
Q,1,01/10/14,Cruzeiro,1-0,ABC
Q,1,01/10/14,Corinthians,2-0,Atlético-MG
Q,1,01/10/14,América-RN,0-1,Flamengo
Q,2,15/10/14,Flamengo,1-0,América-RN
Q,2,15/10/14,Atlético-MG,4-1,Corinthians
Q,2,15/10/14,ABC,3-2,Cruzeiro
Q,2,16/10/14,Santos,5-0,Botafogo
S,1,29/10/14,Flamengo,2-0,Atlético-MG
S,1,29/10/14,Cruzeiro,1-0,Santos
S,2,05/11/14,Atlético-MG,4-1,Flamengo
S,2,05/11/14,Santos,3-3,Cruzeiro
F,1,12/11/14,Atlético-MG,2-0,Cruzeiro
F,2,26/11/14,Cruzeiro,0-1,Atlético-MG
