Fase,Rodada,Data,Time da Casa,Placar,Time Visitante
R2,1,14/04/21,ABC,1-1,Botafogo
R2,1,14/04/21,América-RN,0-1,Cruzeiro
R2,1,15/04/21,4 de Julho,0-0,Cuiabá
R2,1,15/04/21,Avaí,2-0,FC Cascavel
R2,1,15/04/21,Joinville,0-2,Atlético Goianiense
R3,1,01/06/21,Vila Nova,0-1,Bahia
R3,1,01/06/21,Cianorte,0-2,Santos
R3,1,01/06/21,Boavista-RJ,0-1,Vasco
R3,1,01/06/21,4 de Julho,3-2,São Paulo
R3,2,08/06/21,Santos,1-0,Cianorte
R3,2,08/06/21,São Paulo,9-1,4 de Julho
R3,1,02/06/21,Chapecoense,3-1,ABC
R3,1,02/06/21,Grêmio,2-0,Brasiliense
R3,1,02/06/21,Remo,0-2,Atlético Mineiro
R3,1,02/06/21,Fortaleza,1-1,Ceará
R3,1,02/06/21,Corinthians,0-2,Atlético Goianiense
R3,1,02/06/21,Fluminense,2-0,Red Bull Bragantino
R3,1,02/06/21,América Mineiro,0-0,Criciúma
R3,1,03/06/21,Cruzeiro,1-0,Juazeirense
R3,1,03/06/21,Avaí,1-1,Athletico Paranaense
R3,1,03/06/21,Vitória,0-1,Internacional
R3,1,03/06/21,CRB,0-1,Palmeiras
R3,2,09/06/21,ABC,3-0,Chapecoense
R3,2,09/06/21,Vasco,1-1,Boavista-RJ
R3,2,09/06/21,Bahia,1-0,Vila Nova
R3,2,09/06/21,Athletico Paranaense,1-0,Avaí
R3,2,09/06/21,Juazeirense,1-0,Cruzeiro
R3,2,09/06/21,Palmeiras,0-1,CRB
R3,2,09/06/21,Red Bull Bragantino,2-1,Fluminense
R3,2,09/06/21,Criciúma,2-2,América Mineiro
R3,2,09/06/21,Atlético Goianiense,0-0,Corinthians
R3,1,10/06/21,Coritiba,0-1,Flamengo
R3,2,10/06/21,Brasiliense,0-0,Grêmio
R3,2,10/06/21,Atlético Mineiro,2-1,Remo
R3,2,10/06/21,Internacional,1-3,Vitória
R3,2,10/06/21,Ceará,0-3,Fortaleza
R3,2,16/06/21,Flamengo,2-0,Coritiba
O,1,27/07/21,Criciúma,2-1,Fluminense
O,1,27/07/21,Vitória,0-3,Grêmio
O,1,28/07/21,Athletico Paranaense,2-1,Atlético Goianiense
O,1,28/07/21,Santos,4-0,Juazeirense
O,1,28/07/21,Atlético Mineiro,2-0,Bahia
O,1,28/07/21,São Paulo,2-0,Vasco
O,1,29/07/21,Fortaleza,2-1,CRB
O,1,29/07/21,Flamengo,6-0,ABC
O,2,31/07/21,Fluminense,3-0,Criciúma
O,2,03/08/21,Grêmio,1-0,Vitória
O,2,04/08/21,CRB,0-1,Fortaleza
O,2,04/08/21,Atlético Goianiense,2-2,Athletico Paranaense
O,2,04/08/21,Bahia,2-1,Atlético Mineiro
O,2,04/08/21,Vasco,1-2,São Paulo
O,2,05/08/21,Juazeirense,2-0,Santos
O,2,05/08/21,ABC,0-1,Flamengo
Q,1,25/08/21,Athletico Paranaense,1-0,Santos
Q,1,25/08/21,São Paulo,2-2,Fortaleza
Q,1,25/08/21,Grêmio,0-4,Flamengo
Q,1,26/08/21,Fluminense,1-2,Atlético Mineiro
Q,2,14/09/21,Santos,0-1,Athletico Paranaense
Q,2,15/09/21,Atlético Mineiro,1-0,Fluminense
Q,2,15/09/21,Flamengo,2-0,Grêmio
Q,2,15/09/21,Fortaleza,3-1,São Paulo
S,1,20/10/21,Atlético Mineiro,4-0,Fortaleza
S,1,20/10/21,Athletico Paranaense,2-2,Flamengo
S,2,27/10/21,Fortaleza,1-2,Atlético Mineiro
S,2,27/10/21,Flamengo,0-3,Athletico Paranaense
F,1,12/12/21,Atlético Mineiro,4-0,Athletico Paranaense
F,2,15/12/21,Athletico Paranaense,1-2,Atlético Mineiro
