Fase,Rodada,Data,Time da Casa,Placar,Time Visitante
O,2,01/06/17,Chapecoense,0-0,Cruzeiro
Q,1,28/06/17,Grêmio,4-0,Athletico-PR
Q,1,28/06/17,Palmeiras,3-3,Cruzeiro
Q,1,28/06/17,Flamengo,2-0,Santos
Q,1,29/06/17,Atlético Mineiro,1-0,Botafogo
Q,2,26/07/17,Botafogo,3-0,Atlético Mineiro
Q,2,26/07/17,Cruzeiro,1-1,Palmeiras
Q,2,26/07/17,Santos,4-2,Flamengo
Q,2,27/07/17,Athletico-PR,2-3,Grêmio
S,1,16/08/17,Botafogo,0-0,Flamengo
S,1,16/08/17,Grêmio,1-0,Cruzeiro
S,2,23/08/17,Cruzeiro,1-0,Grêmio
S,2,23/08/17,Flamengo,1-0,Botafogo
F,1,07/09/17,Flamengo,1-1,Cruzeiro
F,2,27/09/17,Cruzeiro,0-0,Flamengo
