Fase,Rodada,Data,Time da Casa,Placar,Time Visitante
O,2,26/08/15,Figueirense,2-1,Atlético-MG
O,2,26/08/15,Paysandu,1-2,Fluminense
O,2,26/08/15,Vasco,1-1,Flamengo
O,2,26/08/15,Cruzeiro,2-3,Palmeiras
O,2,26/08/15,Corinthians,1-2,Santos
O,2,27/08/15,Ituano,1-2,Internacional
O,2,27/08/15,Grêmio,3-1,Coritiba
Q,1,23/09/15,Internacional,1-1,Palmeiras
Q,1,23/09/15,Figueirense,0-1,Santos
Q,1,23/09/15,Fluminense,0-0,Grêmio
Q,1,23/09/15,São Paulo,3-0,Vasco
Q,2,30/09/15,Grêmio,1-1,Fluminense
Q,2,30/09/15,Palmeiras,3-2,Internacional
Q,2,30/09/15,Vasco,1-1,São Paulo
Q,2,01/10/15,Santos,3-2,Figueirense
S,1,21/10/15,Fluminense,2-1,Palmeiras
S,1,21/10/15,São Paulo,1-3,Santos
S,2,28/10/15,Santos,3-1,São Paulo
S,2,28/10/15,Palmeiras,2-1,Fluminense
F,1,25/11/15,Santos,1-0,Palmeiras
F,2,02/12/15,Palmeiras,2-1,Santos
