Fase,Rodada,Data,Time da Casa,Placar,Time Visitante
FG,2,11/03/09,Boyacá Chicó,0-1,Grêmio
FG,3,11/03/09,Deportivo Táchira,1-0,Deportivo Cuenca
FG,4,12/03/09,Chivas,1-0,Caracas FC
FG,3,12/03/09,Universidad de San Martín,2-1,Nacional
FG,3,12/03/09,Colo-Colo,3-0,LDU Quito
FG,4,17/03/09,Deportivo Cuenca,3-1,Deportivo Táchira
FG,4,17/03/09,Lanús,1-2,Everton
FG,4,17/03/09,Independiente Medellín,0-0,América de Cali
FG,4,18/03/09,San Lorenzo,0-1,Libertad
FG,3,18/03/09,Boyacá Chicó,3-0,Universidad de Chile
FG,4,18/03/09,Cruzeiro,2-0,Universitario Sucre
FG,3,18/03/09,Defensor Sporting,0-1,São Paulo
FG,3,18/03/09,Guaraní,1-3,Boca Juniors
FG,4,19/03/09,San Luis,2-2,Universitario
FG,4,19/03/09,Estudiantes,4-0,Deportivo Quito
FG,2,19/03/09,Nacional,3-0,River Plate
FG,3,25/03/09,Aurora,1-2,Grêmio
FG,4,07/04/09,Grêmio,3-0,Aurora
FG,4,07/04/09,Nacional,1-1,Universidad de San Martín
FG,4,07/04/09,River Plate,0-0,Nacional (URU)
FG,5,07/04/09,Universitario,2-1,Libertad
FG,5,08/04/09,San Luis,2-0,San Lorenzo
FG,4,08/04/09,Universidad de Chile,3-0,Boyacá Chicó
FG,3,08/04/09,Sport,0-2,Palmeiras
FG,5,08/04/09,Estudiantes,4-0,Cruzeiro
FG,4,09/04/09,LDU Quito,1-1,Colo-Colo
FG,4,09/04/09,São Paulo,2-1,Defensor Sporting
FG,4,09/04/09,Boca Juniors,3-1,Guaraní
FG,5,14/04/09,Deportivo Quito,3-1,Universitario Sucre
FG,5,14/04/09,Caracas FC,1-0,Everton
FG,5,14/04/09,Chivas,0-0,Lanús
FG,4,15/04/09,Palmeiras,1-1,Sport
FG,5,15/04/09,Independiente Medellín,2-1,São Paulo
FG,5,15/04/09,Universidad de Chile,0-2,Grêmio
FG,5,16/04/09,Boyacá Chicó,2-1,Aurora
FG,5,16/04/09,Deportivo Táchira,2-1,Guaraní
FG,5,16/04/09,América de Cali,0-0,Defensor Sporting
FG,5,21/04/09,Palmeiras,2-0,LDU Quito
FG,5,21/04/09,Universidad de San Martín,1-1,Nacional
FG,6,22/04/09,Universitario Sucre,0-0,Estudiantes
FG,6,22/04/09,Cruzeiro,2-0,Deportivo Quito
FG,6,22/04/09,Defensor Sporting,4-3,Independiente Medellín
FG,6,22/04/09,São Paulo,2-1,América de Cali
FG,5,22/04/09,Sport,2-1,Colo-Colo
FG,6,23/04/09,Deportivo Cuenca,1-0,Boca Juniors
FG,6,23/04/09,Nacional (URU),4-2,River Plate
FG,6,28/04/09,Aurora,1-2,Universidad de Chile
FG,6,28/04/09,Grêmio,3-0,Boyacá Chicó
FG,6,28/04/09,Libertad,0-2,San Luis
FG,6,28/04/09,San Lorenzo,2-0,Universitario
FG,6,29/04/09,Everton,1-1,Chivas
FG,6,29/04/09,Lanús,1-1,Caracas FC
FG,6,29/04/09,Colo-Colo,0-1,Palmeiras
FG,6,29/04/09,LDU Quito,2-3,Sport
FG,6,30/04/09,Guaraní,1-1,Deportivo Cuenca
FG,6,30/04/09,Boca Juniors,3-0,Deportivo Táchira
FG,6,30/04/09,Nacional,3-1,Nacional (PAR)
FG,6,30/04/09,River Plate,3-0,Universidad de San Martín
O,1,05/05/09,Palmeiras,1-0,Sport
O,1,06/05/09,Universidad de San Martín,1-3,Grêmio
O,1,07/05/09,Deportivo Cuenca,2-1,Caracas FC
O,1,07/05/09,Estudiantes,3-0,Libertad
O,1,07/05/09,Universidad de Chile,1-2,Cruzeiro
O,2,12/05/09,Sport,1-0,Palmeiras
O,2,12/05/09,Caracas FC,4-0,Deportivo Cuenca
O,2,13/05/09,Grêmio,2-0,Universidad de San Martín
O,2,14/05/09,Cruzeiro,1-0,Universidad de Chile
O,2,14/05/09,Defensor Sporting,2-2,Boca Juniors
O,2,14/05/09,Libertad,0-0,Estudiantes
O,2,21/05/09,Boca Juniors,0-1,Defensor Sporting
Q,1,27/05/09,Cruzeiro,2-1,São Paulo
Q,1,27/05/09,Caracas FC,1-1,Grêmio
Q,1,28/05/09,Defensor Sporting,0-1,Estudiantes
Q,1,28/05/09,Palmeiras,1-1,Nacional (URU)
Q,2,17/06/09,Nacional (URU),0-0,Palmeiras
Q,2,17/06/09,Grêmio,0-0,Caracas FC
Q,2,18/06/09,Estudiantes,1-0,Defensor Sporting
Q,2,18/06/09,São Paulo,0-2,Cruzeiro
S,1,24/06/09,Cruzeiro,3-1,Grêmio
S,1,25/06/09,Estudiantes,1-0,Nacional (URU)
S,2,01/07/09,Nacional (URU),1-2,Estudiantes
S,2,02/07/09,Grêmio,2-2,Cruzeiro
F,1,08/07/09,Estudiantes,0-0,Cruzeiro
F,2,15/07/09,Cruzeiro,1-2,Estudiantes
