Fase,Rodada,Data,Time da Casa,Placar,Time Visitante
FG,4,03/04/07,Nacional,3-1,Emelec
FG,5,03/04/07,Colo-Colo,4-0,LDU Quito
FG,5,03/04/07,El Nacional,0-1,Banfield
FG,5,04/04/07,Cienciano,3-0,Boca Juniors
FG,5,04/04/07,UA Maracaibo,1-2,Flamengo
FG,5,04/04/07,São Paulo,3-0,Necaxa
FG,5,05/04/07,Defensor Sporting,0-2,Santos
FG,6,05/04/07,Caracas FC,3-1,River Plate
FG,5,05/04/07,Deportivo Pasto,0-2,Gimnasia
FG,6,10/04/07,Real Potosí,3-1,Paraná
FG,5,10/04/07,Cerro Porteño,1-0,Tolima
FG,5,10/04/07,Emelec,1-2,Internacional
FG,6,11/04/07,Libertad,1-2,Club América
FG,6,11/04/07,Cúcuta Deportivo,3-1,Grêmio
FG,5,11/04/07,Audax Italiano,2-1,Necaxa
FG,5,12/04/07,Nacional,2-0,Vélez Sarsfield
FG,6,12/04/07,Bolívar,0-2,Toluca
FG,6,18/04/07,Banfield,0-1,Libertad
FG,6,18/04/07,Club América,2-1,El Nacional
FG,6,18/04/07,Flamengo,1-0,Real Potosí
FG,6,18/04/07,Paraná,2-1,UA Maracaibo
FG,6,18/04/07,Alianza Lima,0-1,São Paulo
FG,6,19/04/07,Vélez Sarsfield,1-0,Emelec
FG,6,19/04/07,Internacional,1-0,Nacional
FG,6,19/04/07,Gimnasia,3-0,Defensor Sporting
FG,6,19/04/07,Santos,3-0,Deportivo Pasto
FG,6,24/04/07,Tolima,3-4,Cúcuta Deportivo
FG,6,24/04/07,Grêmio,1-0,Cerro Porteño
FG,6,25/04/07,LDU Quito,3-1,Caracas FC
FG,6,25/04/07,River Plate,1-0,Colo-Colo
FG,6,25/04/07,São Paulo,2-2,Audax Italiano
FG,6,25/04/07,Necaxa,2-0,Alianza Lima
FG,6,26/04/07,Toluca,3-0,Cienciano
FG,6,26/04/07,Boca Juniors,7-0,Bolívar
O,1,02/05/07,Caracas FC,2-2,Santos
O,1,02/05/07,Club América,3-0,Colo-Colo
O,1,02/05/07,Boca Juniors,3-0,Vélez Sarsfield
O,1,02/05/07,São Paulo,1-0,Grêmio
O,1,02/05/07,Defensor Sporting,3-0,Flamengo
O,1,03/05/07,Paraná,1-2,Libertad
O,1,03/05/07,Nacional,3-2,Necaxa
O,1,03/05/07,Cúcuta Deportivo,5-1,Toluca
O,2,08/05/07,Colo-Colo,2-1,Club América
O,2,08/05/07,Toluca,2-0,Cúcuta Deportivo
O,2,09/05/07,Vélez Sarsfield,3-1,Boca Juniors
O,2,09/05/07,Flamengo,2-0,Defensor Sporting
O,2,09/05/07,Grêmio,2-0,São Paulo
O,2,10/05/07,Santos,3-2,Caracas FC
O,2,10/05/07,Libertad,1-1,Paraná
O,2,10/05/07,Necaxa,0-1,Nacional
Q,1,15/05/07,Cúcuta Deportivo,2-0,Nacional
Q,1,16/05/07,Defensor Sporting,2-0,Grêmio
Q,1,16/05/07,Club América,0-0,Santos
Q,1,17/05/07,Boca Juniors,1-1,Libertad
Q,2,22/05/07,Nacional,2-2,Cúcuta Deportivo
Q,2,23/05/07,Grêmio,2-0,Defensor Sporting
Q,2,23/05/07,Santos,2-1,Club América
Q,2,24/05/07,Libertad,0-2,Boca Juniors
S,1,30/05/07,Grêmio,2-0,Santos
S,1,31/05/07,Cúcuta Deportivo,3-1,Boca Juniors
S,2,06/06/07,Santos,3-1,Grêmio
S,2,07/06/07,Boca Juniors,3-0,Cúcuta Deportivo
F,1,13/06/07,Boca Juniors,3-0,Grêmio
F,2,20/06/07,Grêmio,0-2,Boca Juniors
