Fase,Rodada,Data,Time da Casa,Placar,Time Visitante
O,2,02/12/20,Nacional,0-0,Ind. del Valle
O,2,02/12/20,Jorge Wilstermann,0-2,Libertad
O,2,03/12/20,Grêmio,2-0,Guaraní
O,2,09/12/20,Boca Juniors,0-1,Internacional
Q,1,08/12/20,Libertad,1-1,Palmeiras
Q,1,09/12/20,Grêmio,1-1,Santos
Q,1,10/12/20,River Plate,2-0,Nacional
Q,1,16/12/20,Racing Club,1-0,Boca Juniors
Q,2,15/12/20,Palmeiras,3-0,Libertad
Q,2,16/12/20,Santos,4-1,Grêmio
Q,2,17/12/20,Nacional,2-6,River Plate
Q,2,23/12/20,Boca Juniors,2-0,Racing Club
S,1,05/01/21,River Plate,0-3,Palmeiras
S,1,06/01/21,Boca Juniors,0-0,Santos
S,2,12/01/21,Palmeiras,0-2,River Plate
S,2,13/01/21,Santos,3-0,Boca Juniors
F,1,30/01/21,Palmeiras,1-0,Santos
